word,UR,item_type,condition,pattern,file_name
tezve_token,tezve,HAo,fricative,AH,tezve_token_raw.npy
tezve_token,tezve,HAo,fricative,SG,tezve_token_raw.npy
tezvo_token,tezvo,HAo,fricative,AH,tezvo_token_raw.npy
tezvo_token,tezvo,HAo,fricative,SG,tezvo_token_raw.npy
tezza_token,tezza,HAo,fricative,AH,tezza_token_raw.npy
tezza_token,tezza,HAo,fricative,SG,tezza_token_raw.npy
tezze_token,tezze,HAo,fricative,AH,tezze_token_raw.npy
tezze_token,tezze,HAo,fricative,SG,tezze_token_raw.npy
tezzo_token,tezzo,HAo,fricative,AH,tezzo_token_raw.npy
tezzo_token,tezzo,HAo,fricative,SG,tezzo_token_raw.npy
tovva_token,tovva,HAo,fricative,AH,tovva_token_raw.npy
tovva_token,tovva,HAo,fricative,SG,tovva_token_raw.npy
tovve_token,tovve,HAo,fricative,AH,tovve_token_raw.npy
tovve_token,tovve,HAo,fricative,SG,tovve_token_raw.npy
tovvo_token,tovvo,HAo,fricative,AH,tovvo_token_raw.npy
tovvo_token,tovvo,HAo,fricative,SG,tovvo_token_raw.npy
tovza_token,tovza,HAo,fricative,AH,tovza_token_raw.npy
tovza_token,tovza,HAo,fricative,SG,tovza_token_raw.npy
tovze_token,tovze,HAo,fricative,AH,tovze_token_raw.npy
tovze_token,tovze,HAo,fricative,SG,tovze_token_raw.npy
tovzo_token,tovzo,HAo,fricative,AH,tovzo_token_raw.npy
tovzo_token,tovzo,HAo,fricative,SG,tovzo_token_raw.npy
tozva_token,tozva,HAo,fricative,AH,tozva_token_raw.npy
tozva_token,tozva,HAo,fricative,SG,tozva_token_raw.npy
tozve_token,tozve,HAo,fricative,AH,tozve_token_raw.npy
tozve_token,tozve,HAo,fricative,SG,tozve_token_raw.npy
tozvo_token,tozvo,HAo,fricative,AH,tozvo_token_raw.npy
tozvo_token,tozvo,HAo,fricative,SG,tozvo_token_raw.npy
tozza_token,tozza,HAo,fricative,AH,tozza_token_raw.npy
tozza_token,tozza,HAo,fricative,SG,tozza_token_raw.npy
tozze_token,tozze,HAo,fricative,AH,tozze_token_raw.npy
tozze_token,tozze,HAo,fricative,SG,tozze_token_raw.npy
tozzo_token,tozzo,HAo,fricative,AH,tozzo_token_raw.npy
tozzo_token,tozzo,HAo,fricative,SG,tozzo_token_raw.npy
mawpa_token_a,mawpa,SGn,glide,SG,mawpa_token_a_raw.npy
mawpe_token_a,mawpe,SGn,glide,SG,mawpe_token_a_raw.npy
mawpo_token_a,mawpo,SGn,glide,SG,mawpo_token_a_raw.npy
mawta_token_a,mawta,SGn,glide,SG,mawta_token_a_raw.npy
mawte_token_a,mawte,SGn,glide,SG,mawte_token_a_raw.npy
mawto_token_a,mawto,SGn,glide,SG,mawto_token_a_raw.npy
majpa_token_a,majpa,SGn,glide,SG,majpa_token_a_raw.npy
majpe_token_a,majpe,SGn,glide,SG,majpe_token_a_raw.npy
majpo_token_a,majpo,SGn,glide,SG,majpo_token_a_raw.npy
majta_token_a,majta,SGn,glide,SG,majta_token_a_raw.npy
majte_token_a,majte,SGn,glide,SG,majte_token_a_raw.npy
majto_token_a,majto,SGn,glide,SG,majto_token_a_raw.npy
mewpa_token_a,mewpa,SGn,glide,SG,mewpa_token_a_raw.npy
mewpe_token_a,mewpe,SGn,glide,SG,mewpe_token_a_raw.npy
mewpo_token_a,mewpo,SGn,glide,SG,mewpo_token_a_raw.npy
mewta_token_a,mewta,SGn,glide,SG,mewta_token_a_raw.npy
mewte_token_a,mewte,SGn,glide,SG,mewte_token_a_raw.npy
mewto_token_a,mewto,SGn,glide,SG,mewto_token_a_raw.npy
mejpa_token_a,mejpa,SGn,glide,SG,mejpa_token_a_raw.npy
mejpe_token_a,mejpe,SGn,glide,SG,mejpe_token_a_raw.npy
mejpo_token_a,mejpo,SGn,glide,SG,mejpo_token_a_raw.npy
mejta_token_a,mejta,SGn,glide,SG,mejta_token_a_raw.npy
mejte_token_a,mejte,SGn,glide,SG,mejte_token_a_raw.npy
mejto_token_a,mejto,SGn,glide,SG,mejto_token_a_raw.npy
mowpa_token_a,mowpa,SGn,glide,SG,mowpa_token_a_raw.npy
mowpe_token_a,mowpe,SGn,glide,SG,mowpe_token_a_raw.npy
mowpo_token_a,mowpo,SGn,glide,SG,mowpo_token_a_raw.npy
mowta_token_a,mowta,SGn,glide,SG,mowta_token_a_raw.npy
mowte_token_a,mowte,SGn,glide,SG,mowte_token_a_raw.npy
mowto_token_a,mowto,SGn,glide,SG,mowto_token_a_raw.npy
mojpa_token_a,mojpa,SGn,glide,SG,mojpa_token_a_raw.npy
mojpe_token_a,mojpe,SGn,glide,SG,mojpe_token_a_raw.npy
mojpo_token_a,mojpo,SGn,glide,SG,mojpo_token_a_raw.npy
mojta_token_a,mojta,SGn,glide,SG,mojta_token_a_raw.npy
mojte_token_a,mojte,SGn,glide,SG,mojte_token_a_raw.npy
mojto_token_a,mojto,SGn,glide,SG,mojto_token_a_raw.npy
nawpa_token_a,nawpa,SGn,glide,SG,nawpa_token_a_raw.npy
nawpe_token_a,nawpe,SGn,glide,SG,nawpe_token_a_raw.npy
nawpo_token_a,nawpo,SGn,glide,SG,nawpo_token_a_raw.npy
nawta_token_a,nawta,SGn,glide,SG,nawta_token_a_raw.npy
nawte_token_a,nawte,SGn,glide,SG,nawte_token_a_raw.npy
nawto_token_a,nawto,SGn,glide,SG,nawto_token_a_raw.npy
najpa_token_a,najpa,SGn,glide,SG,najpa_token_a_raw.npy
najpe_token_a,najpe,SGn,glide,SG,najpe_token_a_raw.npy
najpo_token_a,najpo,SGn,glide,SG,najpo_token_a_raw.npy
najta_token_a,najta,SGn,glide,SG,najta_token_a_raw.npy
najte_token_a,najte,SGn,glide,SG,najte_token_a_raw.npy
najto_token_a,najto,SGn,glide,SG,najto_token_a_raw.npy
newpa_token_a,newpa,SGn,glide,SG,newpa_token_a_raw.npy
newpe_token_a,newpe,SGn,glide,SG,newpe_token_a_raw.npy
newpo_token_a,newpo,SGn,glide,SG,newpo_token_a_raw.npy
newta_token_a,newta,SGn,glide,SG,newta_token_a_raw.npy
newte_token_a,newte,SGn,glide,SG,newte_token_a_raw.npy
newto_token_a,newto,SGn,glide,SG,newto_token_a_raw.npy
nejpa_token_a,nejpa,SGn,glide,SG,nejpa_token_a_raw.npy
nejpe_token_a,nejpe,SGn,glide,SG,nejpe_token_a_raw.npy
nejpo_token_a,nejpo,SGn,glide,SG,nejpo_token_a_raw.npy
nejta_token_a,nejta,SGn,glide,SG,nejta_token_a_raw.npy
nejte_token_a,nejte,SGn,glide,SG,nejte_token_a_raw.npy
nejto_token_a,nejto,SGn,glide,SG,nejto_token_a_raw.npy
nowpa_token_a,nowpa,SGn,glide,SG,nowpa_token_a_raw.npy
nowpe_token_a,nowpe,SGn,glide,SG,nowpe_token_a_raw.npy
nowpo_token_a,nowpo,SGn,glide,SG,nowpo_token_a_raw.npy
nowta_token_a,nowta,SGn,glide,SG,nowta_token_a_raw.npy
nowte_token_a,nowte,SGn,glide,SG,nowte_token_a_raw.npy
nowto_token_a,nowto,SGn,glide,SG,nowto_token_a_raw.npy
nojpa_token_a,nojpa,SGn,glide,SG,nojpa_token_a_raw.npy
nojpe_token_a,nojpe,SGn,glide,SG,nojpe_token_a_raw.npy
nojpo_token_a,nojpo,SGn,glide,SG,nojpo_token_a_raw.npy
nojta_token_a,nojta,SGn,glide,SG,nojta_token_a_raw.npy
nojte_token_a,nojte,SGn,glide,SG,nojte_token_a_raw.npy
nojto_token_a,nojto,SGn,glide,SG,nojto_token_a_raw.npy
mavpa_token_a,mavpa,SGn,fricative,SG,mavpa_token_a_raw.npy
mavpe_token_a,mavpe,SGn,fricative,SG,mavpe_token_a_raw.npy
mavpo_token_a,mavpo,SGn,fricative,SG,mavpo_token_a_raw.npy
mavta_token_a,mavta,SGn,fricative,SG,mavta_token_a_raw.npy
mavte_token_a,mavte,SGn,fricative,SG,mavte_token_a_raw.npy
mavto_token_a,mavto,SGn,fricative,SG,mavto_token_a_raw.npy
mazpa_token_a,mazpa,SGn,fricative,SG,mazpa_token_a_raw.npy
mazpe_token_a,mazpe,SGn,fricative,SG,mazpe_token_a_raw.npy
mazpo_token_a,mazpo,SGn,fricative,SG,mazpo_token_a_raw.npy
mazta_token_a,mazta,SGn,fricative,SG,mazta_token_a_raw.npy
mazte_token_a,mazte,SGn,fricative,SG,mazte_token_a_raw.npy
mazto_token_a,mazto,SGn,fricative,SG,mazto_token_a_raw.npy
mevpa_token_a,mevpa,SGn,fricative,SG,mevpa_token_a_raw.npy
mevpe_token_a,mevpe,SGn,fricative,SG,mevpe_token_a_raw.npy
mevpo_token_a,mevpo,SGn,fricative,SG,mevpo_token_a_raw.npy
mevta_token_a,mevta,SGn,fricative,SG,mevta_token_a_raw.npy
mevte_token_a,mevte,SGn,fricative,SG,mevte_token_a_raw.npy
mevto_token_a,mevto,SGn,fricative,SG,mevto_token_a_raw.npy
mezpa_token_a,mezpa,SGn,fricative,SG,mezpa_token_a_raw.npy
mezpe_token_a,mezpe,SGn,fricative,SG,mezpe_token_a_raw.npy
mezpo_token_a,mezpo,SGn,fricative,SG,mezpo_token_a_raw.npy
mezta_token_a,mezta,SGn,fricative,SG,mezta_token_a_raw.npy
mezte_token_a,mezte,SGn,fricative,SG,mezte_token_a_raw.npy
mezto_token_a,mezto,SGn,fricative,SG,mezto_token_a_raw.npy
movpa_token_a,movpa,SGn,fricative,SG,movpa_token_a_raw.npy
movpe_token_a,movpe,SGn,fricative,SG,movpe_token_a_raw.npy
movpo_token_a,movpo,SGn,fricative,SG,movpo_token_a_raw.npy
movta_token_a,movta,SGn,fricative,SG,movta_token_a_raw.npy
movte_token_a,movte,SGn,fricative,SG,movte_token_a_raw.npy
movto_token_a,movto,SGn,fricative,SG,movto_token_a_raw.npy
mozpa_token_a,mozpa,SGn,fricative,SG,mozpa_token_a_raw.npy
mozpe_token_a,mozpe,SGn,fricative,SG,mozpe_token_a_raw.npy
mozpo_token_a,mozpo,SGn,fricative,SG,mozpo_token_a_raw.npy
mozta_token_a,mozta,SGn,fricative,SG,mozta_token_a_raw.npy
mozte_token_a,mozte,SGn,fricative,SG,mozte_token_a_raw.npy
mozto_token_a,mozto,SGn,fricative,SG,mozto_token_a_raw.npy
navpa_token_a,navpa,SGn,fricative,SG,navpa_token_a_raw.npy
navpe_token_a,navpe,SGn,fricative,SG,navpe_token_a_raw.npy
navpo_token_a,navpo,SGn,fricative,SG,navpo_token_a_raw.npy
navta_token_a,navta,SGn,fricative,SG,navta_token_a_raw.npy
navte_token_a,navte,SGn,fricative,SG,navte_token_a_raw.npy
navto_token_a,navto,SGn,fricative,SG,navto_token_a_raw.npy
nazpa_token_a,nazpa,SGn,fricative,SG,nazpa_token_a_raw.npy
nazpe_token_a,nazpe,SGn,fricative,SG,nazpe_token_a_raw.npy
nazpo_token_a,nazpo,SGn,fricative,SG,nazpo_token_a_raw.npy
nazta_token_a,nazta,SGn,fricative,SG,nazta_token_a_raw.npy
nazte_token_a,nazte,SGn,fricative,SG,nazte_token_a_raw.npy
nazto_token_a,nazto,SGn,fricative,SG,nazto_token_a_raw.npy
nevpa_token_a,nevpa,SGn,fricative,SG,nevpa_token_a_raw.npy
nevpe_token_a,nevpe,SGn,fricative,SG,nevpe_token_a_raw.npy
nevpo_token_a,nevpo,SGn,fricative,SG,nevpo_token_a_raw.npy
nevta_token_a,nevta,SGn,fricative,SG,nevta_token_a_raw.npy
nevte_token_a,nevte,SGn,fricative,SG,nevte_token_a_raw.npy
nevto_token_a,nevto,SGn,fricative,SG,nevto_token_a_raw.npy
nezpa_token_a,nezpa,SGn,fricative,SG,nezpa_token_a_raw.npy
nezpe_token_a,nezpe,SGn,fricative,SG,nezpe_token_a_raw.npy
nezpo_token_a,nezpo,SGn,fricative,SG,nezpo_token_a_raw.npy
nezta_token_a,nezta,SGn,fricative,SG,nezta_token_a_raw.npy
nezte_token_a,nezte,SGn,fricative,SG,nezte_token_a_raw.npy
nezto_token_a,nezto,SGn,fricative,SG,nezto_token_a_raw.npy
novpa_token_a,novpa,SGn,fricative,SG,novpa_token_a_raw.npy
novpe_token_a,novpe,SGn,fricative,SG,novpe_token_a_raw.npy
novpo_token_a,novpo,SGn,fricative,SG,novpo_token_a_raw.npy
novta_token_a,novta,SGn,fricative,SG,novta_token_a_raw.npy
novte_token_a,novte,SGn,fricative,SG,novte_token_a_raw.npy
novto_token_a,novto,SGn,fricative,SG,novto_token_a_raw.npy
nozpa_token_a,nozpa,SGn,fricative,SG,nozpa_token_a_raw.npy
nozpe_token_a,nozpe,SGn,fricative,SG,nozpe_token_a_raw.npy
nozpo_token_a,nozpo,SGn,fricative,SG,nozpo_token_a_raw.npy
nozta_token_a,nozta,SGn,fricative,SG,nozta_token_a_raw.npy
nozte_token_a,nozte,SGn,fricative,SG,nozte_token_a_raw.npy
nozto_token_a,nozto,SGn,fricative,SG,nozto_token_a_raw.npy
wawpa_token,wawpa,BLo,glide,AH,wawpa_token_raw.npy
wawpa_token,wawpa,SGo,glide,SG,wawpa_token_raw.npy
wawpe_token,wawpe,BLo,glide,AH,wawpe_token_raw.npy
wawpe_token,wawpe,SGo,glide,SG,wawpe_token_raw.npy
wawpo_token,wawpo,BLo,glide,AH,wawpo_token_raw.npy
wawpo_token,wawpo,SGo,glide,SG,wawpo_token_raw.npy
wawta_token,wawta,BLo,glide,AH,wawta_token_raw.npy
wawta_token,wawta,SGo,glide,SG,wawta_token_raw.npy
wawte_token,wawte,BLo,glide,AH,wawte_token_raw.npy
wawte_token,wawte,SGo,glide,SG,wawte_token_raw.npy
wawto_token,wawto,BLo,glide,AH,wawto_token_raw.npy
wawto_token,wawto,SGo,glide,SG,wawto_token_raw.npy
wajpa_token,wajpa,BLo,glide,AH,wajpa_token_raw.npy
wajpa_token,wajpa,SGo,glide,SG,wajpa_token_raw.npy
wajpe_token,wajpe,BLo,glide,AH,wajpe_token_raw.npy
wajpe_token,wajpe,SGo,glide,SG,wajpe_token_raw.npy
wajpo_token,wajpo,BLo,glide,AH,wajpo_token_raw.npy
wajpo_token,wajpo,SGo,glide,SG,wajpo_token_raw.npy
wajta_token,wajta,BLo,glide,AH,wajta_token_raw.npy
wajta_token,wajta,SGo,glide,SG,wajta_token_raw.npy
wajte_token,wajte,BLo,glide,AH,wajte_token_raw.npy
wajte_token,wajte,SGo,glide,SG,wajte_token_raw.npy
wajto_token,wajto,BLo,glide,AH,wajto_token_raw.npy
wajto_token,wajto,SGo,glide,SG,wajto_token_raw.npy
wewpa_token,wewpa,BLo,glide,AH,wewpa_token_raw.npy
wewpa_token,wewpa,SGo,glide,SG,wewpa_token_raw.npy
wewpe_token,wewpe,BLo,glide,AH,wewpe_token_raw.npy
wewpe_token,wewpe,SGo,glide,SG,wewpe_token_raw.npy
wewpo_token,wewpo,BLo,glide,AH,wewpo_token_raw.npy
wewpo_token,wewpo,SGo,glide,SG,wewpo_token_raw.npy
wewta_token,wewta,BLo,glide,AH,wewta_token_raw.npy
wewta_token,wewta,SGo,glide,SG,wewta_token_raw.npy
wewte_token,wewte,BLo,glide,AH,wewte_token_raw.npy
wewte_token,wewte,SGo,glide,SG,wewte_token_raw.npy
wewto_token,wewto,BLo,glide,AH,wewto_token_raw.npy
wewto_token,wewto,SGo,glide,SG,wewto_token_raw.npy
wejpa_token,wejpa,BLo,glide,AH,wejpa_token_raw.npy
wejpa_token,wejpa,SGo,glide,SG,wejpa_token_raw.npy
wejpe_token,wejpe,BLo,glide,AH,wejpe_token_raw.npy
wejpe_token,wejpe,SGo,glide,SG,wejpe_token_raw.npy
wejpo_token,wejpo,BLo,glide,AH,wejpo_token_raw.npy
wejpo_token,wejpo,SGo,glide,SG,wejpo_token_raw.npy
wejta_token,wejta,BLo,glide,AH,wejta_token_raw.npy
wejta_token,wejta,SGo,glide,SG,wejta_token_raw.npy
wejte_token,wejte,BLo,glide,AH,wejte_token_raw.npy
wejte_token,wejte,SGo,glide,SG,wejte_token_raw.npy
wejto_token,wejto,BLo,glide,AH,wejto_token_raw.npy
wejto_token,wejto,SGo,glide,SG,wejto_token_raw.npy
wowpa_token,wowpa,BLo,glide,AH,wowpa_token_raw.npy
wowpa_token,wowpa,SGo,glide,SG,wowpa_token_raw.npy
wowpe_token,wowpe,BLo,glide,AH,wowpe_token_raw.npy
wowpe_token,wowpe,SGo,glide,SG,wowpe_token_raw.npy
wowpo_token,wowpo,BLo,glide,AH,wowpo_token_raw.npy
wowpo_token,wowpo,SGo,glide,SG,wowpo_token_raw.npy
wowta_token,wowta,BLo,glide,AH,wowta_token_raw.npy
wowta_token,wowta,SGo,glide,SG,wowta_token_raw.npy
wowte_token,wowte,BLo,glide,AH,wowte_token_raw.npy
wowte_token,wowte,SGo,glide,SG,wowte_token_raw.npy
wowto_token,wowto,BLo,glide,AH,wowto_token_raw.npy
wowto_token,wowto,SGo,glide,SG,wowto_token_raw.npy
wojpa_token,wojpa,BLo,glide,AH,wojpa_token_raw.npy
wojpa_token,wojpa,SGo,glide,SG,wojpa_token_raw.npy
wojpe_token,wojpe,BLo,glide,AH,wojpe_token_raw.npy
wojpe_token,wojpe,SGo,glide,SG,wojpe_token_raw.npy
wojpo_token,wojpo,BLo,glide,AH,wojpo_token_raw.npy
wojpo_token,wojpo,SGo,glide,SG,wojpo_token_raw.npy
wojta_token,wojta,BLo,glide,AH,wojta_token_raw.npy
wojta_token,wojta,SGo,glide,SG,wojta_token_raw.npy
wojte_token,wojte,BLo,glide,AH,wojte_token_raw.npy
wojte_token,wojte,SGo,glide,SG,wojte_token_raw.npy
wojto_token,wojto,BLo,glide,AH,wojto_token_raw.npy
wojto_token,wojto,SGo,glide,SG,wojto_token_raw.npy
jawpa_token,jawpa,BLo,glide,AH,jawpa_token_raw.npy
jawpa_token,jawpa,SGo,glide,SG,jawpa_token_raw.npy
jawpe_token,jawpe,BLo,glide,AH,jawpe_token_raw.npy
jawpe_token,jawpe,SGo,glide,SG,jawpe_token_raw.npy
jawpo_token,jawpo,BLo,glide,AH,jawpo_token_raw.npy
jawpo_token,jawpo,SGo,glide,SG,jawpo_token_raw.npy
jawta_token,jawta,BLo,glide,AH,jawta_token_raw.npy
jawta_token,jawta,SGo,glide,SG,jawta_token_raw.npy
jawte_token,jawte,BLo,glide,AH,jawte_token_raw.npy
jawte_token,jawte,SGo,glide,SG,jawte_token_raw.npy
jawto_token,jawto,BLo,glide,AH,jawto_token_raw.npy
jawto_token,jawto,SGo,glide,SG,jawto_token_raw.npy
jajpa_token,jajpa,BLo,glide,AH,jajpa_token_raw.npy
jajpa_token,jajpa,SGo,glide,SG,jajpa_token_raw.npy
jajpe_token,jajpe,BLo,glide,AH,jajpe_token_raw.npy
jajpe_token,jajpe,SGo,glide,SG,jajpe_token_raw.npy
jajpo_token,jajpo,BLo,glide,AH,jajpo_token_raw.npy
jajpo_token,jajpo,SGo,glide,SG,jajpo_token_raw.npy
jajta_token,jajta,BLo,glide,AH,jajta_token_raw.npy
jajta_token,jajta,SGo,glide,SG,jajta_token_raw.npy
jajte_token,jajte,BLo,glide,AH,jajte_token_raw.npy
jajte_token,jajte,SGo,glide,SG,jajte_token_raw.npy
jajto_token,jajto,BLo,glide,AH,jajto_token_raw.npy
jajto_token,jajto,SGo,glide,SG,jajto_token_raw.npy
jewpa_token,jewpa,BLo,glide,AH,jewpa_token_raw.npy
jewpa_token,jewpa,SGo,glide,SG,jewpa_token_raw.npy
jewpe_token,jewpe,BLo,glide,AH,jewpe_token_raw.npy
jewpe_token,jewpe,SGo,glide,SG,jewpe_token_raw.npy
jewpo_token,jewpo,BLo,glide,AH,jewpo_token_raw.npy
jewpo_token,jewpo,SGo,glide,SG,jewpo_token_raw.npy
jewta_token,jewta,BLo,glide,AH,jewta_token_raw.npy
jewta_token,jewta,SGo,glide,SG,jewta_token_raw.npy
jewte_token,jewte,BLo,glide,AH,jewte_token_raw.npy
jewte_token,jewte,SGo,glide,SG,jewte_token_raw.npy
jewto_token,jewto,BLo,glide,AH,jewto_token_raw.npy
jewto_token,jewto,SGo,glide,SG,jewto_token_raw.npy
jejpa_token,jejpa,BLo,glide,AH,jejpa_token_raw.npy
jejpa_token,jejpa,SGo,glide,SG,jejpa_token_raw.npy
jejpe_token,jejpe,BLo,glide,AH,jejpe_token_raw.npy
jejpe_token,jejpe,SGo,glide,SG,jejpe_token_raw.npy
jejpo_token,jejpo,BLo,glide,AH,jejpo_token_raw.npy
jejpo_token,jejpo,SGo,glide,SG,jejpo_token_raw.npy
jejta_token,jejta,BLo,glide,AH,jejta_token_raw.npy
jejta_token,jejta,SGo,glide,SG,jejta_token_raw.npy
jejte_token,jejte,BLo,glide,AH,jejte_token_raw.npy
jejte_token,jejte,SGo,glide,SG,jejte_token_raw.npy
jejto_token,jejto,BLo,glide,AH,jejto_token_raw.npy
jejto_token,jejto,SGo,glide,SG,jejto_token_raw.npy
jowpa_token,jowpa,BLo,glide,AH,jowpa_token_raw.npy
jowpa_token,jowpa,SGo,glide,SG,jowpa_token_raw.npy
jowpe_token,jowpe,BLo,glide,AH,jowpe_token_raw.npy
jowpe_token,jowpe,SGo,glide,SG,jowpe_token_raw.npy
jowpo_token,jowpo,BLo,glide,AH,jowpo_token_raw.npy
jowpo_token,jowpo,SGo,glide,SG,jowpo_token_raw.npy
jowta_token,jowta,BLo,glide,AH,jowta_token_raw.npy
jowta_token,jowta,SGo,glide,SG,jowta_token_raw.npy
jowte_token,jowte,BLo,glide,AH,jowte_token_raw.npy
jowte_token,jowte,SGo,glide,SG,jowte_token_raw.npy
jowto_token,jowto,BLo,glide,AH,jowto_token_raw.npy
jowto_token,jowto,SGo,glide,SG,jowto_token_raw.npy
jojpa_token,jojpa,BLo,glide,AH,jojpa_token_raw.npy
jojpa_token,jojpa,SGo,glide,SG,jojpa_token_raw.npy
jojpe_token,jojpe,BLo,glide,AH,jojpe_token_raw.npy
jojpe_token,jojpe,SGo,glide,SG,jojpe_token_raw.npy
jojpo_token,jojpo,BLo,glide,AH,jojpo_token_raw.npy
jojpo_token,jojpo,SGo,glide,SG,jojpo_token_raw.npy
jojta_token,jojta,BLo,glide,AH,jojta_token_raw.npy
jojta_token,jojta,SGo,glide,SG,jojta_token_raw.npy
jojte_token,jojte,BLo,glide,AH,jojte_token_raw.npy
jojte_token,jojte,SGo,glide,SG,jojte_token_raw.npy
jojto_token,jojto,BLo,glide,AH,jojto_token_raw.npy
jojto_token,jojto,SGo,glide,SG,jojto_token_raw.npy
pawpa_token,pawpa,BLo,glide,AH,pawpa_token_raw.npy
pawpa_token,pawpa,SGo,glide,SG,pawpa_token_raw.npy
pawpe_token,pawpe,BLo,glide,AH,pawpe_token_raw.npy
pawpe_token,pawpe,SGo,glide,SG,pawpe_token_raw.npy
pawpo_token,pawpo,BLo,glide,AH,pawpo_token_raw.npy
pawpo_token,pawpo,SGo,glide,SG,pawpo_token_raw.npy
pawta_token,pawta,BLo,glide,AH,pawta_token_raw.npy
pawta_token,pawta,SGo,glide,SG,pawta_token_raw.npy
pawte_token,pawte,BLo,glide,AH,pawte_token_raw.npy
pawte_token,pawte,SGo,glide,SG,pawte_token_raw.npy
pawto_token,pawto,BLo,glide,AH,pawto_token_raw.npy
pawto_token,pawto,SGo,glide,SG,pawto_token_raw.npy
pajpa_token,pajpa,BLo,glide,AH,pajpa_token_raw.npy
pajpa_token,pajpa,SGo,glide,SG,pajpa_token_raw.npy
pajpe_token,pajpe,BLo,glide,AH,pajpe_token_raw.npy
pajpe_token,pajpe,SGo,glide,SG,pajpe_token_raw.npy
pajpo_token,pajpo,BLo,glide,AH,pajpo_token_raw.npy
pajpo_token,pajpo,SGo,glide,SG,pajpo_token_raw.npy
pajta_token,pajta,BLo,glide,AH,pajta_token_raw.npy
pajta_token,pajta,SGo,glide,SG,pajta_token_raw.npy
pajte_token,pajte,BLo,glide,AH,pajte_token_raw.npy
pajte_token,pajte,SGo,glide,SG,pajte_token_raw.npy
pajto_token,pajto,BLo,glide,AH,pajto_token_raw.npy
pajto_token,pajto,SGo,glide,SG,pajto_token_raw.npy
pewpa_token,pewpa,BLo,glide,AH,pewpa_token_raw.npy
pewpa_token,pewpa,SGo,glide,SG,pewpa_token_raw.npy
pewpe_token,pewpe,BLo,glide,AH,pewpe_token_raw.npy
pewpe_token,pewpe,SGo,glide,SG,pewpe_token_raw.npy
pewpo_token,pewpo,BLo,glide,AH,pewpo_token_raw.npy
pewpo_token,pewpo,SGo,glide,SG,pewpo_token_raw.npy
pewta_token,pewta,BLo,glide,AH,pewta_token_raw.npy
pewta_token,pewta,SGo,glide,SG,pewta_token_raw.npy
pewte_token,pewte,BLo,glide,AH,pewte_token_raw.npy
pewte_token,pewte,SGo,glide,SG,pewte_token_raw.npy
pewto_token,pewto,BLo,glide,AH,pewto_token_raw.npy
pewto_token,pewto,SGo,glide,SG,pewto_token_raw.npy
pejpa_token,pejpa,BLo,glide,AH,pejpa_token_raw.npy
pejpa_token,pejpa,SGo,glide,SG,pejpa_token_raw.npy
pejpe_token,pejpe,BLo,glide,AH,pejpe_token_raw.npy
pejpe_token,pejpe,SGo,glide,SG,pejpe_token_raw.npy
pejpo_token,pejpo,BLo,glide,AH,pejpo_token_raw.npy
pejpo_token,pejpo,SGo,glide,SG,pejpo_token_raw.npy
pejta_token,pejta,BLo,glide,AH,pejta_token_raw.npy
pejta_token,pejta,SGo,glide,SG,pejta_token_raw.npy
pejte_token,pejte,BLo,glide,AH,pejte_token_raw.npy
pejte_token,pejte,SGo,glide,SG,pejte_token_raw.npy
pejto_token,pejto,BLo,glide,AH,pejto_token_raw.npy
pejto_token,pejto,SGo,glide,SG,pejto_token_raw.npy
powpa_token,powpa,BLo,glide,AH,powpa_token_raw.npy
powpa_token,powpa,SGo,glide,SG,powpa_token_raw.npy
powpe_token,powpe,BLo,glide,AH,powpe_token_raw.npy
powpe_token,powpe,SGo,glide,SG,powpe_token_raw.npy
powpo_token,powpo,BLo,glide,AH,powpo_token_raw.npy
powpo_token,powpo,SGo,glide,SG,powpo_token_raw.npy
powta_token,powta,BLo,glide,AH,powta_token_raw.npy
powta_token,powta,SGo,glide,SG,powta_token_raw.npy
powte_token,powte,BLo,glide,AH,powte_token_raw.npy
powte_token,powte,SGo,glide,SG,powte_token_raw.npy
powto_token,powto,BLo,glide,AH,powto_token_raw.npy
powto_token,powto,SGo,glide,SG,powto_token_raw.npy
pojpa_token,pojpa,BLo,glide,AH,pojpa_token_raw.npy
pojpa_token,pojpa,SGo,glide,SG,pojpa_token_raw.npy
pojpe_token,pojpe,BLo,glide,AH,pojpe_token_raw.npy
pojpe_token,pojpe,SGo,glide,SG,pojpe_token_raw.npy
pojpo_token,pojpo,BLo,glide,AH,pojpo_token_raw.npy
pojpo_token,pojpo,SGo,glide,SG,pojpo_token_raw.npy
pojta_token,pojta,BLo,glide,AH,pojta_token_raw.npy
pojta_token,pojta,SGo,glide,SG,pojta_token_raw.npy
pojte_token,pojte,BLo,glide,AH,pojte_token_raw.npy
pojte_token,pojte,SGo,glide,SG,pojte_token_raw.npy
pojto_token,pojto,BLo,glide,AH,pojto_token_raw.npy
pojto_token,pojto,SGo,glide,SG,pojto_token_raw.npy
tawpa_token,tawpa,BLo,glide,AH,tawpa_token_raw.npy
tawpa_token,tawpa,SGo,glide,SG,tawpa_token_raw.npy
tawpe_token,tawpe,BLo,glide,AH,tawpe_token_raw.npy
tawpe_token,tawpe,SGo,glide,SG,tawpe_token_raw.npy
tawpo_token,tawpo,BLo,glide,AH,tawpo_token_raw.npy
tawpo_token,tawpo,SGo,glide,SG,tawpo_token_raw.npy
tawta_token,tawta,BLo,glide,AH,tawta_token_raw.npy
